Scene Name,Region #,Bathroom,Bedroom,Dining room,Garage,Hall/stairwell,Kitchen,Laundry room,Living room,Office,Rec room,Unknown room,Weighted Room Proposal
00463-URjpCob8MGw,1,0,1,0,0,0,0,2,0,0,0,20, Laundry room
00463-URjpCob8MGw,2,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00463-URjpCob8MGw,3,0,11,0,0,0,0,0,0,0,0,8, Bedroom
00463-URjpCob8MGw,4,9,0,0,0,0,0,0,0,0,0,12, Bathroom
00463-URjpCob8MGw,5,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00463-URjpCob8MGw,6,0,12,0,0,0,0,0,0,0,0,9, Bedroom
00463-URjpCob8MGw,7,0,11,0,0,0,0,0,1,1,0,12, Bedroom
00463-URjpCob8MGw,8,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00463-URjpCob8MGw,9,8,0,0,0,0,0,0,0,0,0,12, Bathroom
00463-URjpCob8MGw,10,0,1,0,0,0,0,0,0,2,0,14, Office
00463-URjpCob8MGw,11,0,11,0,0,0,0,0,0,2,0,13, Bedroom
00463-URjpCob8MGw,12,0,1,0,0,2,0,0,0,0,0,17, Hall/stairwell
00463-URjpCob8MGw,13,0,0,0,0,2,0,0,0,0,0,20, Hall/stairwell
00463-URjpCob8MGw,14,0,12,0,0,0,0,0,0,0,0,12, Bedroom
00463-URjpCob8MGw,15,7,0,0,0,0,0,0,0,0,0,12, Bathroom
00463-URjpCob8MGw,16,1,0,0,0,0,0,0,0,0,0,9, Bathroom
00463-URjpCob8MGw,17,0,0,0,0,0,0,0,1,0,0,16, Living room
00463-URjpCob8MGw,18,0,0,1,0,0,0,0,0,0,0,14, Dining room
00463-URjpCob8MGw,19,0,0,0,0,0,2,0,0,0,0,24, Kitchen
00463-URjpCob8MGw,20,0,0,0,0,0,0,0,0,0,0,4, Unknown room
00463-URjpCob8MGw,21,0,1,0,0,0,0,0,0,0,0,7, Bedroom
00463-URjpCob8MGw,22,0,0,0,0,0,0,0,0,0,0,3, Unknown room
00466-xAHnY3QzFUN,0,0,0,0,0,0,0,0,1,0,0,16, Living room
00466-xAHnY3QzFUN,1,0,0,0,0,0,5,0,1,0,0,39, Kitchen
00466-xAHnY3QzFUN,2,0,11,0,0,0,0,0,0,0,0,14, Bedroom
00466-xAHnY3QzFUN,3,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00466-xAHnY3QzFUN,5,0,0,0,0,0,0,0,0,0,0,25, Unknown room
00466-xAHnY3QzFUN,7,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00466-xAHnY3QzFUN,9,0,0,0,0,0,0,0,0,1,0,11, Office
00466-xAHnY3QzFUN,10,7,0,0,0,0,0,0,0,0,0,18, Bathroom
00466-xAHnY3QzFUN,11,2,0,0,0,0,0,0,0,0,0,7, Bathroom
00466-xAHnY3QzFUN,12,0,11,0,0,0,0,0,0,0,0,14, Bedroom
00466-xAHnY3QzFUN,13,7,0,0,0,0,0,0,0,0,0,15, Bathroom
00466-xAHnY3QzFUN,14,0,11,0,0,0,0,0,0,0,0,17, Bedroom
00466-xAHnY3QzFUN,15,0,11,0,0,0,0,0,0,0,0,21, Bedroom
00475-g7hUFVNac26,0,0,0,0,0,0,0,0,1,0,3,25, Rec room
00475-g7hUFVNac26,1,0,0,0,0,0,0,0,0,2,0,17, Office
00475-g7hUFVNac26,2,0,10,0,0,0,0,0,0,0,0,15, Bedroom
00475-g7hUFVNac26,3,5,0,0,0,0,0,0,0,0,0,18, Bathroom
00475-g7hUFVNac26,4,0,10,0,0,0,0,0,0,2,0,20, Bedroom
00475-g7hUFVNac26,5,0,10,0,0,0,0,0,0,0,0,19, Bedroom
00475-g7hUFVNac26,6,4,0,0,0,0,0,0,0,0,0,15, Bathroom
00475-g7hUFVNac26,7,0,0,0,0,3,0,0,0,0,0,15, Hall/stairwell
00475-g7hUFVNac26,8,0,0,2,0,0,0,0,0,0,0,17, Dining room
00475-g7hUFVNac26,9,0,0,0,0,0,0,0,2,0,0,24, Living room
00475-g7hUFVNac26,10,0,0,0,0,0,9,0,0,0,0,30, Kitchen
00475-g7hUFVNac26,11,0,0,0,0,0,0,0,1,0,0,23, Living room
00475-g7hUFVNac26,12,0,0,0,0,2,0,0,0,0,0,11, Hall/stairwell
00475-g7hUFVNac26,13,0,0,0,0,0,1,0,0,0,0,16, Kitchen
00475-g7hUFVNac26,14,5,0,0,0,0,0,0,0,0,0,16, Bathroom
00475-g7hUFVNac26,15,0,0,0,0,0,0,0,0,0,0,15, Unknown room
00475-g7hUFVNac26,16,0,10,0,0,0,0,0,0,0,0,27, Bedroom
00475-g7hUFVNac26,17,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00475-g7hUFVNac26,18,5,0,0,0,0,0,0,0,0,0,19, Bathroom
00475-g7hUFVNac26,19,2,0,0,0,0,0,0,0,0,0,10, Bathroom
00475-g7hUFVNac26,20,0,0,0,0,0,0,0,0,0,0,21, Unknown room
00475-g7hUFVNac26,21,0,0,0,0,0,0,0,0,0,0,16, Unknown room
00475-g7hUFVNac26,22,0,0,0,0,3,0,0,1,2,2,32, Hall/stairwell
00475-g7hUFVNac26,23,4,0,0,0,0,0,0,0,0,0,14, Bathroom
00475-g7hUFVNac26,24,0,10,0,0,0,0,0,0,1,0,24, Bedroom
00475-g7hUFVNac26,25,0,11,0,0,0,0,0,0,0,0,15, Bedroom
00476-NtnvZSMK3en,1,0,12,0,0,0,0,0,0,0,0,23, Bedroom
00476-NtnvZSMK3en,2,0,0,0,0,0,0,0,0,0,0,18, Unknown room
00476-NtnvZSMK3en,3,0,0,0,0,0,0,0,2,0,0,19, Living room
00476-NtnvZSMK3en,4,4,0,0,0,0,0,0,0,0,0,16, Bathroom
00476-NtnvZSMK3en,5,0,13,0,0,0,0,0,0,2,1,21, Bedroom
00476-NtnvZSMK3en,6,0,13,0,0,0,0,0,0,3,0,20, Bedroom
00476-NtnvZSMK3en,7,0,0,0,0,3,0,0,0,0,0,11, Hall/stairwell
00476-NtnvZSMK3en,8,0,12,0,0,0,0,0,0,0,0,13, Bedroom
00476-NtnvZSMK3en,9,0,0,0,0,0,0,0,2,1,0,21, Living room
00476-NtnvZSMK3en,10,0,0,2,0,0,1,0,0,1,0,17, Dining room
00476-NtnvZSMK3en,11,0,0,0,0,0,5,0,0,0,0,16, Kitchen
00476-NtnvZSMK3en,12,0,0,0,0,0,1,1,0,0,0,14, Tie: Laundry room & Kitchen
00487-erXNfWVjqZ8,0,1,0,0,0,2,1,1,0,0,0,59, Hall/stairwell
00487-erXNfWVjqZ8,1,0,0,0,0,0,0,0,1,0,0,23, Living room
00487-erXNfWVjqZ8,2,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00487-erXNfWVjqZ8,3,0,2,0,0,0,0,0,2,0,0,27, Tie: Bedroom & Living room
00487-erXNfWVjqZ8,4,0,1,1,0,0,0,0,0,0,0,16, Tie: Bedroom & Dining room
00487-erXNfWVjqZ8,5,0,0,0,0,0,9,0,0,0,0,31, Kitchen
00487-erXNfWVjqZ8,6,2,0,0,0,0,0,0,0,0,0,22, Bathroom
00487-erXNfWVjqZ8,7,0,0,0,0,5,0,0,0,0,0,5, Hall/stairwell
00487-erXNfWVjqZ8,8,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00487-erXNfWVjqZ8,9,0,0,0,0,0,0,0,0,0,0,20, Unknown room
00487-erXNfWVjqZ8,10,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00487-erXNfWVjqZ8,11,0,13,0,0,0,0,0,0,0,0,15, Bedroom
00487-erXNfWVjqZ8,12,0,0,0,0,0,0,0,0,1,0,14, Office
00487-erXNfWVjqZ8,13,8,0,0,0,0,0,0,0,0,0,22, Bathroom
00495-CQWES1bawee,0,0,0,0,2,0,0,0,0,0,0,32, Garage
00495-CQWES1bawee,1,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00495-CQWES1bawee,2,0,0,0,0,0,0,0,0,0,0,27, Unknown room
00495-CQWES1bawee,3,0,0,0,0,0,0,3,0,0,0,20, Laundry room
00495-CQWES1bawee,4,3,0,0,0,0,0,0,0,0,0,18, Bathroom
00495-CQWES1bawee,5,0,0,0,0,1,0,0,0,0,0,6, Hall/stairwell
00495-CQWES1bawee,6,0,0,0,0,1,0,0,0,0,0,8, Hall/stairwell
00495-CQWES1bawee,7,6,0,0,0,0,0,0,0,0,0,16, Bathroom
00495-CQWES1bawee,8,0,1,0,0,0,0,0,0,0,0,20, Bedroom
00495-CQWES1bawee,9,0,0,0,0,0,0,0,0,0,0,4, Unknown room
00495-CQWES1bawee,10,0,0,0,0,1,0,0,2,0,0,44, Living room
00495-CQWES1bawee,11,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00495-CQWES1bawee,12,0,0,0,0,0,10,0,0,0,0,43, Kitchen
00495-CQWES1bawee,13,0,0,0,0,0,0,0,0,0,0,20, Unknown room
00495-CQWES1bawee,14,0,0,0,0,2,0,0,0,0,0,6, Hall/stairwell
00495-CQWES1bawee,15,0,1,0,0,0,0,0,0,0,0,13, Bedroom
00495-CQWES1bawee,16,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00495-CQWES1bawee,17,13,0,0,0,0,0,0,0,0,0,16, Bathroom
00495-CQWES1bawee,18,10,0,0,0,0,0,0,0,0,0,21, Bathroom
00495-CQWES1bawee,19,0,12,0,0,0,0,0,0,2,0,28, Bedroom
00495-CQWES1bawee,20,0,11,0,0,0,0,0,0,4,0,27, Bedroom
00495-CQWES1bawee,21,0,11,0,0,0,0,0,0,4,0,28, Bedroom
00495-CQWES1bawee,22,0,11,0,0,0,0,0,0,0,0,27, Bedroom
00495-CQWES1bawee,23,0,1,0,0,0,0,0,1,2,0,28, Office
00495-CQWES1bawee,24,0,0,0,0,0,0,0,0,0,0,15, Unknown room
00495-CQWES1bawee,25,0,0,0,0,0,0,0,0,0,0,4, Unknown room
00495-CQWES1bawee,26,0,0,0,0,0,0,0,0,0,0,5, Unknown room
00506-QVAA6zecMHu,0,0,0,0,0,0,0,1,0,0,0,6, Laundry room
00506-QVAA6zecMHu,1,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00506-QVAA6zecMHu,2,0,0,0,0,0,0,0,2,0,0,22, Living room
00506-QVAA6zecMHu,3,0,10,0,0,0,0,0,0,0,0,17, Bedroom
00506-QVAA6zecMHu,4,0,10,0,0,0,0,0,0,0,0,17, Bedroom
00506-QVAA6zecMHu,5,0,0,0,0,0,4,0,0,0,0,14, Kitchen
00506-QVAA6zecMHu,6,0,0,0,0,0,1,0,0,0,0,14, Kitchen
00506-QVAA6zecMHu,7,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00506-QVAA6zecMHu,8,9,0,0,0,0,0,0,0,0,0,13, Bathroom
00508-4vwGX7U38Ux,0,0,13,0,0,0,0,0,0,1,0,22, Bedroom
00508-4vwGX7U38Ux,1,0,1,0,0,2,0,0,0,0,0,12, Hall/stairwell
00508-4vwGX7U38Ux,2,0,12,0,0,0,0,0,0,0,0,12, Bedroom
00508-4vwGX7U38Ux,3,5,0,0,0,0,0,0,0,0,0,15, Bathroom
00508-4vwGX7U38Ux,4,0,1,0,0,0,0,0,0,0,0,7, Bedroom
00508-4vwGX7U38Ux,5,6,0,0,0,0,0,0,0,0,0,16, Bathroom
00508-4vwGX7U38Ux,6,0,1,0,0,0,2,0,1,0,0,41, Kitchen
00508-4vwGX7U38Ux,7,0,1,0,0,0,0,0,1,1,0,21, Tie: Bedroom & Office & Living room
00525-iKFn6fzyRqs,0,0,10,0,0,0,0,0,0,0,0,21, Bedroom
00525-iKFn6fzyRqs,1,7,0,0,0,0,0,0,0,0,0,20, Bathroom
00525-iKFn6fzyRqs,2,3,0,0,0,0,0,0,0,0,0,12, Bathroom
00525-iKFn6fzyRqs,3,0,1,0,0,0,0,0,0,0,0,14, Bedroom
00525-iKFn6fzyRqs,4,6,0,0,0,0,0,0,0,0,0,22, Bathroom
00525-iKFn6fzyRqs,5,0,10,0,0,0,0,0,0,0,0,23, Bedroom
00525-iKFn6fzyRqs,6,0,0,0,0,0,0,0,1,1,0,23, Tie: Office & Living room
00525-iKFn6fzyRqs,7,0,0,0,0,0,0,1,0,0,0,24, Laundry room
00525-iKFn6fzyRqs,8,0,11,0,0,0,0,0,0,0,0,22, Bedroom
00525-iKFn6fzyRqs,9,0,0,0,0,0,4,0,1,0,0,38, Kitchen
00525-iKFn6fzyRqs,10,0,0,0,0,0,0,0,1,0,0,15, Living room
00525-iKFn6fzyRqs,11,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00525-iKFn6fzyRqs,12,3,0,0,0,0,0,0,0,0,0,23, Bathroom
00525-iKFn6fzyRqs,13,0,0,0,0,1,0,0,0,0,0,17, Hall/stairwell
00529-W9YAR9qcuvN,0,0,10,0,0,0,0,0,0,0,0,21, Bedroom
00529-W9YAR9qcuvN,1,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00529-W9YAR9qcuvN,2,0,0,0,0,1,0,0,0,0,0,5, Hall/stairwell
00529-W9YAR9qcuvN,3,0,11,0,0,0,0,0,0,0,0,17, Bedroom
00529-W9YAR9qcuvN,4,3,0,0,0,0,0,0,0,0,0,14, Bathroom
00529-W9YAR9qcuvN,5,3,0,0,0,0,0,0,0,0,0,16, Bathroom
00529-W9YAR9qcuvN,6,0,10,0,0,0,0,0,0,0,0,11, Bedroom
00529-W9YAR9qcuvN,7,0,0,0,0,0,1,1,1,0,0,25, Tie: Laundry room & Kitchen & Living room
00529-W9YAR9qcuvN,8,0,0,0,0,0,4,1,0,0,0,14, Kitchen
00529-W9YAR9qcuvN,9,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00529-W9YAR9qcuvN,10,2,0,0,0,0,0,0,0,0,0,19, Bathroom
00534-DBBESbk4Y3k,0,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00534-DBBESbk4Y3k,1,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00534-DBBESbk4Y3k,2,0,0,0,0,0,0,0,0,0,0,5, Unknown room
00534-DBBESbk4Y3k,3,4,0,0,0,0,0,0,0,0,0,7, Bathroom
00534-DBBESbk4Y3k,4,0,0,0,0,2,0,0,0,0,0,3, Hall/stairwell
00534-DBBESbk4Y3k,5,0,0,0,0,2,0,0,0,0,0,3, Hall/stairwell
00534-DBBESbk4Y3k,6,0,0,0,0,2,0,0,0,0,0,13, Hall/stairwell
00534-DBBESbk4Y3k,7,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00534-DBBESbk4Y3k,8,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00534-DBBESbk4Y3k,9,0,0,0,0,0,7,0,0,0,0,12, Kitchen
00534-DBBESbk4Y3k,10,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00534-DBBESbk4Y3k,11,0,0,2,0,0,0,0,2,0,0,33, Tie: Dining room & Living room
00534-DBBESbk4Y3k,12,3,0,0,0,0,0,0,0,0,0,6, Bathroom
00534-DBBESbk4Y3k,13,0,0,0,0,0,0,2,0,0,0,11, Laundry room
00534-DBBESbk4Y3k,14,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00534-DBBESbk4Y3k,15,4,0,0,0,0,0,0,0,0,0,12, Bathroom
00534-DBBESbk4Y3k,16,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00534-DBBESbk4Y3k,17,0,12,0,0,0,0,0,0,0,0,10, Bedroom
00534-DBBESbk4Y3k,18,0,13,0,0,0,0,0,0,0,0,8, Bedroom
00534-DBBESbk4Y3k,19,0,12,0,0,0,0,0,0,0,0,20, Bedroom
00534-DBBESbk4Y3k,20,8,0,0,0,0,0,0,0,0,0,10, Bathroom
00534-DBBESbk4Y3k,21,1,0,0,0,0,0,0,0,0,0,3, Bathroom
00534-DBBESbk4Y3k,22,1,0,0,0,0,0,0,0,0,0,2, Bathroom
00537-oahi4u45xMf,0,0,0,0,0,0,0,0,1,0,0,26, Living room
00537-oahi4u45xMf,1,0,0,0,0,2,10,0,0,0,0,31, Kitchen
00537-oahi4u45xMf,2,0,0,0,0,0,0,0,0,0,0,17, Unknown room
00537-oahi4u45xMf,3,0,0,0,0,0,0,0,1,0,0,11, Living room
00537-oahi4u45xMf,4,0,0,0,0,2,0,0,0,0,0,8, Hall/stairwell
00537-oahi4u45xMf,5,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00537-oahi4u45xMf,6,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00537-oahi4u45xMf,7,0,11,0,0,0,0,0,0,0,0,14, Bedroom
00537-oahi4u45xMf,8,0,11,0,0,0,0,0,0,0,0,11, Bedroom
00537-oahi4u45xMf,9,0,10,0,0,0,0,0,0,0,0,22, Bedroom
00537-oahi4u45xMf,10,6,0,0,0,0,0,0,0,0,0,12, Bathroom
00538-3CBBjsNkhqW,0,0,12,0,0,0,0,0,0,0,0,16, Bedroom
00538-3CBBjsNkhqW,1,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00538-3CBBjsNkhqW,2,12,0,0,0,0,0,0,0,0,0,15, Bathroom
00538-3CBBjsNkhqW,3,0,0,0,0,0,0,0,2,2,1,41, Tie: Office & Living room
00538-3CBBjsNkhqW,4,0,10,0,0,0,0,0,0,0,0,12, Bedroom
00538-3CBBjsNkhqW,5,0,0,0,0,0,0,0,0,0,1,32, Rec room
00538-3CBBjsNkhqW,6,0,0,0,0,0,0,0,0,0,0,30, Unknown room
00538-3CBBjsNkhqW,7,0,0,0,0,2,0,0,0,0,0,3, Hall/stairwell
00538-3CBBjsNkhqW,8,0,0,0,0,1,0,0,1,0,0,21, Tie: Living room & Hall/stairwell
00538-3CBBjsNkhqW,9,0,0,0,0,0,9,0,0,0,0,29, Kitchen
00538-3CBBjsNkhqW,10,0,11,0,0,0,0,0,0,0,0,23, Bedroom
00538-3CBBjsNkhqW,11,3,0,0,0,0,0,0,0,0,0,13, Bathroom
00538-3CBBjsNkhqW,12,4,0,0,0,0,0,0,0,0,0,7, Bathroom
00538-3CBBjsNkhqW,13,7,0,0,0,0,0,0,0,0,0,3, Bathroom
00538-3CBBjsNkhqW,14,0,0,0,0,0,0,0,0,0,0,16, Unknown room
00538-3CBBjsNkhqW,15,0,0,0,0,0,0,0,0,0,0,21, Unknown room
00538-3CBBjsNkhqW,16,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00538-3CBBjsNkhqW,17,0,0,0,0,0,0,2,0,0,0,13, Laundry room
00538-3CBBjsNkhqW,18,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00538-3CBBjsNkhqW,19,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00538-3CBBjsNkhqW,20,0,10,0,0,0,0,0,0,2,0,14, Bedroom
00538-3CBBjsNkhqW,21,0,1,0,0,0,0,0,2,2,0,21, Tie: Office & Living room
00538-3CBBjsNkhqW,22,13,0,0,0,0,0,0,0,0,0,12, Bathroom
00539-zUG6FL9TYeR,1,0,10,0,0,0,0,0,0,0,0,13, Bedroom
00539-zUG6FL9TYeR,2,7,0,0,0,0,0,0,0,0,0,14, Bathroom
00539-zUG6FL9TYeR,3,0,0,0,0,0,0,0,0,0,0,5, Unknown room
00539-zUG6FL9TYeR,4,0,0,0,0,2,0,0,2,0,0,19, Tie: Living room & Hall/stairwell
00539-zUG6FL9TYeR,5,5,0,0,0,0,0,0,0,0,0,15, Bathroom
00539-zUG6FL9TYeR,6,0,10,0,0,0,0,0,0,0,0,17, Bedroom
00539-zUG6FL9TYeR,7,0,0,0,0,1,3,0,1,0,0,34, Kitchen
00539-zUG6FL9TYeR,8,3,0,0,0,0,0,0,0,0,0,12, Bathroom
00539-zUG6FL9TYeR,9,0,10,0,0,0,0,0,0,0,0,17, Bedroom
00539-zUG6FL9TYeR,10,9,0,0,0,0,0,0,0,0,0,12, Bathroom
00541-FnDDfrBZPhh,1,0,10,0,0,0,0,0,0,0,0,29, Bedroom
00541-FnDDfrBZPhh,2,0,11,0,0,0,0,0,0,0,0,19, Bedroom
00541-FnDDfrBZPhh,3,0,11,0,0,0,0,0,0,0,0,25, Bedroom
00541-FnDDfrBZPhh,4,5,0,0,0,0,0,0,0,0,0,23, Bathroom
00541-FnDDfrBZPhh,5,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00541-FnDDfrBZPhh,6,0,0,0,0,0,0,0,2,1,0,26, Living room
00541-FnDDfrBZPhh,7,0,0,0,0,1,0,0,0,0,0,28, Hall/stairwell
00541-FnDDfrBZPhh,8,0,0,0,0,0,4,0,0,1,0,54, Kitchen
00541-FnDDfrBZPhh,9,0,10,0,0,0,0,0,0,0,0,10, Bedroom
00541-FnDDfrBZPhh,10,7,0,0,0,0,0,0,0,0,0,11, Bathroom
00541-FnDDfrBZPhh,11,0,0,0,0,0,0,0,0,0,0,27, Unknown room
00541-FnDDfrBZPhh,12,0,0,0,0,1,0,1,0,0,0,67, Tie: Laundry room & Hall/stairwell
00546-nS8T59Aw3sf,1,1,14,0,0,0,0,0,0,0,0,21, Bedroom
00546-nS8T59Aw3sf,2,4,0,0,0,0,0,0,0,0,0,13, Bathroom
00546-nS8T59Aw3sf,3,0,0,0,0,2,0,0,0,0,0,6, Hall/stairwell
00546-nS8T59Aw3sf,4,1,13,0,0,0,0,0,0,2,0,23, Bedroom
00546-nS8T59Aw3sf,5,0,14,0,0,0,0,0,0,1,0,25, Bedroom
00546-nS8T59Aw3sf,6,0,11,0,0,0,0,0,0,0,0,15, Bedroom
00546-nS8T59Aw3sf,7,5,0,0,0,0,0,0,0,0,0,15, Bathroom
00546-nS8T59Aw3sf,8,0,1,0,0,0,0,0,2,0,0,26, Living room
00546-nS8T59Aw3sf,9,0,1,1,0,0,0,0,0,0,0,18, Tie: Bedroom & Dining room
00546-nS8T59Aw3sf,10,2,0,0,0,0,0,0,0,0,0,11, Bathroom
00546-nS8T59Aw3sf,11,0,0,0,0,0,4,0,0,0,0,30, Kitchen
00546-nS8T59Aw3sf,12,0,0,0,0,1,0,0,0,0,0,11, Hall/stairwell
00546-nS8T59Aw3sf,13,0,1,0,0,2,0,0,0,0,0,15, Hall/stairwell
00547-9h5JJxM6E5S,0,0,0,0,0,0,0,0,1,0,0,30, Living room
00547-9h5JJxM6E5S,1,0,0,0,0,0,0,0,0,0,0,18, Unknown room
00547-9h5JJxM6E5S,2,0,0,0,0,0,6,0,0,1,0,34, Kitchen
00547-9h5JJxM6E5S,3,0,0,0,0,0,0,0,0,0,0,17, Unknown room
00547-9h5JJxM6E5S,4,0,0,0,0,0,0,0,2,0,0,18, Living room
00547-9h5JJxM6E5S,5,3,0,0,0,0,0,0,0,0,0,12, Bathroom
00547-9h5JJxM6E5S,6,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00547-9h5JJxM6E5S,7,0,0,0,0,1,0,0,0,0,0,9, Hall/stairwell
00547-9h5JJxM6E5S,8,0,1,0,0,0,0,0,0,0,0,20, Bedroom
00547-9h5JJxM6E5S,9,1,0,0,0,0,2,0,0,0,0,12, Kitchen
00547-9h5JJxM6E5S,10,7,0,0,0,0,0,0,0,0,0,9, Bathroom
00547-9h5JJxM6E5S,11,5,0,0,0,0,0,0,0,0,0,13, Bathroom
00547-9h5JJxM6E5S,12,0,11,0,0,0,0,0,0,0,0,23, Bedroom
00547-9h5JJxM6E5S,13,0,11,0,0,0,0,0,0,1,0,29, Bedroom
00547-9h5JJxM6E5S,14,0,11,0,0,0,0,0,0,0,0,15, Bedroom
00547-9h5JJxM6E5S,15,0,1,0,0,0,0,0,0,0,0,7, Bedroom
00557-fRZhp6vWGw7,1,0,12,0,0,0,0,0,0,0,0,19, Bedroom
00557-fRZhp6vWGw7,2,0,0,0,0,0,0,0,0,0,0,4, Unknown room
00557-fRZhp6vWGw7,3,10,0,0,0,0,0,0,0,0,0,19, Bathroom
00557-fRZhp6vWGw7,4,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00557-fRZhp6vWGw7,5,0,12,0,0,0,0,0,0,0,0,20, Bedroom
00557-fRZhp6vWGw7,6,0,0,0,0,0,0,0,0,0,0,3, Unknown room
00557-fRZhp6vWGw7,7,0,12,0,0,0,0,0,0,0,0,21, Bedroom
00557-fRZhp6vWGw7,8,6,0,0,0,0,0,0,0,0,0,13, Bathroom
00557-fRZhp6vWGw7,9,0,0,0,0,0,0,0,0,0,0,3, Unknown room
00557-fRZhp6vWGw7,10,0,13,0,0,0,0,0,1,0,0,18, Bedroom
00557-fRZhp6vWGw7,11,0,0,0,0,0,0,0,0,0,0,3, Unknown room
00557-fRZhp6vWGw7,12,0,0,0,0,2,0,0,0,0,0,11, Hall/stairwell
00557-fRZhp6vWGw7,13,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00557-fRZhp6vWGw7,14,3,0,0,0,0,0,0,0,0,0,13, Bathroom
00557-fRZhp6vWGw7,15,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00557-fRZhp6vWGw7,16,0,1,0,0,0,0,0,2,0,0,21, Living room
00557-fRZhp6vWGw7,17,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00557-fRZhp6vWGw7,18,0,0,0,0,0,8,0,0,0,0,11, Kitchen
00557-fRZhp6vWGw7,19,0,0,0,0,0,0,0,0,1,0,15, Office
00557-fRZhp6vWGw7,20,0,0,0,0,0,0,0,0,0,0,13, Unknown room
00557-fRZhp6vWGw7,21,0,0,0,0,0,0,0,2,0,0,23, Living room
00560-gjhYih4upQ9,1,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00560-gjhYih4upQ9,2,0,0,0,0,0,0,0,0,0,0,18, Unknown room
00560-gjhYih4upQ9,3,0,10,0,0,0,0,0,0,0,0,13, Bedroom
00560-gjhYih4upQ9,4,0,0,0,0,1,0,0,0,0,0,17, Hall/stairwell
00560-gjhYih4upQ9,5,0,0,0,0,0,3,0,0,0,0,14, Kitchen
00560-gjhYih4upQ9,6,0,0,0,0,2,3,0,0,0,0,15, Kitchen
00560-gjhYih4upQ9,7,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00560-gjhYih4upQ9,8,0,0,0,0,0,0,1,0,0,0,10, Laundry room
00560-gjhYih4upQ9,9,0,1,0,0,0,0,0,0,0,0,14, Bedroom
00560-gjhYih4upQ9,10,4,0,0,0,0,0,0,0,0,0,13, Bathroom
00560-gjhYih4upQ9,11,0,11,0,0,0,0,0,0,0,0,17, Bedroom
00560-gjhYih4upQ9,12,2,0,0,0,0,0,0,0,0,0,10, Bathroom
00560-gjhYih4upQ9,13,4,0,0,0,0,0,0,0,0,0,14, Bathroom
00567-KjZrPggnHm8,0,0,11,0,0,0,0,0,0,0,0,13, Bedroom
00567-KjZrPggnHm8,1,7,0,0,0,0,0,0,0,0,0,15, Bathroom
00567-KjZrPggnHm8,2,0,1,0,0,0,0,0,1,0,0,13, Tie: Bedroom & Living room
00567-KjZrPggnHm8,3,0,1,0,0,0,0,0,1,3,0,14, Office
00567-KjZrPggnHm8,4,0,10,0,0,0,0,0,0,0,0,14, Bedroom
00567-KjZrPggnHm8,5,9,0,0,0,0,0,0,0,0,0,15, Bathroom
00567-KjZrPggnHm8,6,0,1,0,0,0,0,0,0,0,0,11, Bedroom
00567-KjZrPggnHm8,7,7,0,0,0,0,0,0,0,0,0,16, Bathroom
00567-KjZrPggnHm8,8,0,1,0,0,0,0,0,0,0,0,7, Bedroom
00567-KjZrPggnHm8,9,0,1,0,0,0,0,0,0,0,0,12, Bedroom
00567-KjZrPggnHm8,10,0,0,0,0,0,0,0,1,0,0,27, Living room
00567-KjZrPggnHm8,11,0,0,0,0,0,4,1,0,0,0,22, Kitchen
00567-KjZrPggnHm8,12,0,0,0,0,0,0,0,0,0,0,9, Unknown room
